datetime,dogecoin_count,dogecoin_polarity,dogecoin_subjectivity,dogecoin_polarity_zeros,dogecoin_subjectivity_zeros
2021-01-25 20:00:00,37,0.014069264069264072,0.6227242664742665,0.0041686708353375025,0.18451089377015303
2021-01-25 21:00:00,50,0.20003318903318903,0.5940510850804968,0.09092417683326774,0.30602631655661955
2021-01-25 22:00:00,37,0.39245703791158343,0.6270874327692509,0.18769684421858338,0.29991138088964175
2021-01-25 23:00:00,30,0.27017496392496393,0.5129827541285874,0.1473681621408894,0.2798087749792295
2021-01-26 00:00:00,34,0.283219215969216,0.5440415313852813,0.16339570152070154,0.3347947885447885
2021-01-26 01:00:00,28,0.24662016224516226,0.6061595976774548,0.13358592121612956,0.3535930986451819
2021-01-26 02:00:00,45,0.36441970727685014,0.5608279767370677,0.2186518243661101,0.35252044252044257
2021-01-26 03:00:00,39,0.19829939000393546,0.5299161255411257,0.09088722041847042,0.26495806277056283
2021-01-26 04:00:00,33,0.32441187384044523,0.5577110311525896,0.12976474953617811,0.2453928537071394
2021-01-26 05:00:00,32,0.2631613756613757,0.538416477702192,0.07518896447467877,0.179472159234064
2021-01-26 06:00:00,22,0.16570810142238715,0.5291082594654024,0.08772781840008731,0.28011613736403657
2021-01-26 07:00:00,22,0.09905303030303031,0.4830128205128205,0.06053240740740741,0.3488425925925926
2021-01-26 08:00:00,24,0.048694638694638706,0.6766937229437229,0.0287741046831956,0.43062327823691454
2021-01-26 09:00:00,18,0.25168545574795576,0.5695434503767837,0.2013483645983646,0.4556347603014269
2021-01-26 10:00:00,22,0.13415178571428574,0.45444775132275134,0.06707589285714287,0.22722387566137567
2021-01-26 11:00:00,50,0.338299512987013,0.5975082760376877,0.15919977081741787,0.2987541380188439
2021-01-26 12:00:00,39,0.19931586270871984,0.5254509379509379,0.09622145096283026,0.27178496790565754
2021-01-26 13:00:00,43,0.2299630761395467,0.48125868473090694,0.10859367484367483,0.24062934236545347
2021-01-26 14:00:00,45,0.23000440115440118,0.5217562992562992,0.14024658606975682,0.33086984830887267
2021-01-26 15:00:00,26,0.2807823129251701,0.38058035714285715,0.1091931216931217,0.1691468253968254
2021-01-26 16:00:00,32,0.2791666666666667,0.5067708333333334,0.08496376811594203,0.176268115942029
2021-01-26 17:00:00,39,0.16074380165289257,0.46633522727272725,0.06314935064935065,0.19985795454545455
2021-01-26 18:00:00,30,0.3210294117647059,0.506812865497076,0.22739583333333335,0.40122685185185186
2021-01-26 19:00:00,53,0.285054729627098,0.5817187381332118,0.12895333006940146,0.26315847677454823
2021-01-26 20:00:00,69,0.18132936507936512,0.48293650793650783,0.06799851190476192,0.21732142857142853
2021-01-26 21:00:00,75,0.30192760942760943,0.5901042568542568,0.09057828282828283,0.19670141895141893
2021-01-26 22:00:00,55,0.17959644059644064,0.5451638231049997,0.057318012956310845,0.19718691474010627
2021-01-26 23:00:00,69,0.29346500721500723,0.6328273578273578,0.1150843165549048,0.2605759708700885
2021-01-27 00:00:00,56,0.2081062728121552,0.5666053391053392,0.09310017467912206,0.29821333637123115
2021-01-27 01:00:00,49,0.16476423902894488,0.4930346700083542,0.07371031746031745,0.2465173350041771
2021-01-27 02:00:00,44,0.27260428964974415,0.5243290043290043,0.0967305543918447,0.25370758273984084
2021-01-27 03:00:00,66,0.14934895409519475,0.4880005131169728,0.06449159381383408,0.25509117731114483
2021-01-27 04:00:00,33,0.10004251700680271,0.34905045351473923,0.03334750566893424,0.11635015117157975
2021-01-27 05:00:00,34,0.3716666666666667,0.3835648148148148,0.07743055555555556,0.0958912037037037
2021-01-27 06:00:00,37,0.36878787878787883,0.39955266955266955,0.10536796536796537,0.13318422318422318
2021-01-27 07:00:00,31,0.2774795574795575,0.48420815295815284,0.0998926406926407,0.23241991341991336
2021-01-27 08:00:00,30,0.1537923881673882,0.5299344375431333,0.1098517058338487,0.4353032879818595
2021-01-27 09:00:00,32,0.31117153679653675,0.583389461845344,0.17781230674087814,0.354200744691816
2021-01-27 10:00:00,31,0.4239455782312926,0.6116666666666667,0.21982363315696654,0.31716049382716055
2021-01-27 11:00:00,29,0.2207814071450435,0.5038734413734413,0.11039070357252175,0.2977433971752153
2021-01-27 12:00:00,50,0.12072510822510824,0.5402657527657527,0.04109790918301557,0.206910288293267
2021-01-27 13:00:00,49,0.13803456644365733,0.5282945918815483,0.07591901154401154,0.30376939033189027
2021-01-27 14:00:00,66,0.19973297258297262,0.5468737640959863,0.08916650561739849,0.2636712791177077
2021-01-27 15:00:00,56,0.26238591269841277,0.5506239935587761,0.10932746362433865,0.2638406635802469
2021-01-27 16:00:00,91,0.15973437102113577,0.5080770581757423,0.07986718551056789,0.28392541486291484
2021-01-27 17:00:00,72,0.1145308909197798,0.635004895897753,0.05153890091390091,0.2963356180856181
2021-01-27 18:00:00,143,-0.05027475148308479,0.5807736134638317,-0.03453990559906588,0.407871545333378
2021-01-27 19:00:00,123,0.08611348044610756,0.5708987193362193,0.05292390985750361,0.3687054229046416
2021-01-27 20:00:00,109,0.2781888740344623,0.5519940567289052,0.09956233386496546,0.19174530391635655
2021-01-27 21:00:00,85,0.20020126378997347,0.5247954545454544,0.09851173297601869,0.29155303030303026
2021-01-27 22:00:00,122,0.2693059523809524,0.5198366910866913,0.13073104484512252,0.26244182462629073
2021-01-27 23:00:00,136,0.19976582990733938,0.5491826456656966,0.09206599117468683,0.28175457473283566
2021-01-28 00:00:00,148,0.10559969059969061,0.49147620220790955,0.03551989592898684,0.18318658445931174
2021-01-28 01:00:00,112,0.24989365079365083,0.5331852869352869,0.07618708865660086,0.16905874951606656
2021-01-28 02:00:00,163,0.20631440314220922,0.5747152907459281,0.07960162010998624,0.23079117974836483
2021-01-28 03:00:00,136,0.24187662896965226,0.5447311615707844,0.10400695045695046,0.2887075156325157
2021-01-28 04:00:00,1450,0.1403339125183336,0.5565620333430794,0.04844861265513898,0.21722956913645702
2021-01-28 05:00:00,4542,0.18709675259855013,0.570089680896537,0.06897385802198207,0.23093036742718442
2021-01-28 06:00:00,3402,0.22012040019264087,0.5643705718224128,0.08987841136299368,0.2578842516382295
2021-01-28 07:00:00,1579,0.20119978626218085,0.5765519552447792,0.09008263157647642,0.2769196512312046
2021-01-28 08:00:00,1231,0.21471132472538088,0.5655778542712177,0.09559211002087539,0.2763682506063699
2021-01-28 09:00:00,910,0.2435030089859636,0.5836317682935069,0.10714132395382399,0.28481230292723136
2021-01-28 10:00:00,1276,0.2692755990151823,0.6218946812263655,0.12403639797156032,0.3091110374205852
2021-01-28 11:00:00,1190,0.2351729293749182,0.5901157528962019,0.10645688161004528,0.2841298069500231
2021-01-28 12:00:00,1225,0.19801470958676604,0.5376926286201154,0.08882141294221194,0.2671867691599956
2021-01-28 13:00:00,1431,0.18209732075315785,0.5589340581969989,0.07277480952635006,0.23764537861720994
2021-01-28 14:00:00,3509,0.12460007172245315,0.554142683360182,0.04838050507227574,0.23499977135990366
2021-01-28 15:00:00,6964,0.08835972265409113,0.5663681909109444,0.03561136305488714,0.2490943521799454
2021-01-28 16:00:00,4351,0.1376904834308302,0.5609148621100455,0.05608026755902383,0.25223729384315496
2021-01-28 17:00:00,4696,0.13811582348371054,0.5504725484761771,0.05399481867607892,0.2367061826735596
2021-01-28 18:00:00,5138,0.19491156152744252,0.5378504862469274,0.07495481847219673,0.22419338788693918
2021-01-28 19:00:00,6154,0.16105940485098028,0.5476281386772959,0.0611293650229857,0.2262926192881388
2021-01-28 20:00:00,5453,0.1646024916772914,0.5451889385354395,0.05799977459197435,0.21446626509909347
2021-01-28 21:00:00,4190,0.16858891550400615,0.5324744342124241,0.06887346918921389,0.23974513308019219
2021-01-28 22:00:00,5898,0.13291200850473783,0.508334344387235,0.05002384059202217,0.22969854337622886
2021-01-28 23:00:00,12049,0.12126161258887945,0.5409772927443947,0.044558608115484816,0.22664867446701253
2021-01-29 00:00:00,17726,0.10815989742987443,0.5612662584279414,0.042433944046386625,0.2453177648894853
2021-01-29 01:00:00,12253,0.12734972153959703,0.5240552999091375,0.05251324257629592,0.2507288242946746
2021-01-29 02:00:00,11822,0.1280032495618029,0.5497687416930471,0.051502357446538076,0.24290496273040132
2021-01-29 03:00:00,25744,0.10968753947516484,0.573030822873029,0.04375214839986925,0.248042757940568
2021-01-29 04:00:00,19520,0.14683034627335056,0.5583433781212693,0.06231031898952942,0.2587377743467558
2021-01-29 05:00:00,13297,0.14905722329112742,0.5299264729185922,0.06524935762645202,0.25320507630740136
2021-01-29 06:00:00,11174,0.06380646406252041,0.5375156430450287,0.032751249345703136,0.29451017869734053
2021-01-29 07:00:00,9611,0.08946882086622175,0.5338996541105516,0.043623272568403704,0.2813383299045045
2021-01-29 08:00:00,7554,0.07967289835496673,0.5540225822319923,0.037295979004461965,0.28479538763566153
2021-01-29 09:00:00,4444,0.014624154614869342,0.5505818730503986,0.007827726689808676,0.3157093746046217
2021-01-29 10:00:00,4432,0.11703662177748164,0.5439238175837583,0.05239644689493446,0.2661157800560262
2021-01-29 11:00:00,4909,0.11873963865739721,0.5482565775871514,0.054200576945107645,0.2741282887935757
2021-01-29 12:00:00,7491,0.12776963429182767,0.5510128604578088,0.06514851877655886,0.3032057034986079
2021-01-29 13:00:00,8019,0.14865028478532122,0.5524998161620011,0.07299282407491259,0.29584600237263575
2021-01-29 14:00:00,9255,0.14565075981074518,0.5410578086998858,0.06327767882436036,0.26313387325969767
2021-01-29 15:00:00,9416,0.11078976950621426,0.5484507781518797,0.04939238778742294,0.2700417444649234
2021-01-29 16:00:00,9775,0.08204598180525255,0.5343799230767744,0.03710902901846282,0.2643795238783497
2021-01-29 17:00:00,10333,0.0873458702873558,0.540302845487227,0.03858154386003018,0.2613180486666126
2021-01-29 18:00:00,9769,0.1321583645267362,0.5335695360370972,0.05621449837346319,0.25015919721420726
2021-01-29 19:00:00,8571,0.14097998205514337,0.5163210423613217,0.05913929503646527,0.2418576369859554
2021-01-29 20:00:00,8079,0.1459356081334594,0.5152557257070719,0.05871698448385789,0.2292060003570241
2021-01-29 21:00:00,8753,0.15532013797070587,0.5000391776855009,0.060024897727114675,0.21567431311161847
2021-01-29 22:00:00,6876,0.14532955903450753,0.5415134264659099,0.060823711140091774,0.25367110029694817
2021-01-29 23:00:00,5614,0.12834416644735047,0.49045416170243206,0.059718500160833424,0.2517473141861515
2021-01-30 00:00:00,5176,0.12292132236197577,0.47602645234680385,0.057587959586611066,0.24259260522435724
2021-01-30 01:00:00,5281,0.12579441627790558,0.4869962316664704,0.05166021287830139,0.2214568380779638
2021-01-30 02:00:00,5475,0.11727749771082403,0.49391105691239945,0.05149735860238484,0.23447965151118647
2021-01-30 03:00:00,5734,0.12041729130456806,0.507308917868232,0.06028225035357044,0.2779449226054759
2021-01-30 04:00:00,4989,0.11363692689031682,0.5034579649886245,0.05352539702653377,0.26006591291730696
2021-01-30 05:00:00,3550,0.10782628352934143,0.44722801059863265,0.0566345903591922,0.2635266337608571
2021-01-30 06:00:00,2589,0.14004816340083795,0.43590277976388125,0.07325295179279973,0.2712464432997417
2021-01-30 07:00:00,2250,0.14720291258293333,0.41733383555042197,0.07736494667642832,0.2556362239902954
2021-01-30 08:00:00,1954,0.15733126671192502,0.44833433326179595,0.07960324519572368,0.25809950293855477
2021-01-30 09:00:00,1749,0.1741497518352549,0.49115976671960215,0.07940112501738497,0.26006784443201075
2021-01-30 10:00:00,1855,0.17329103448534255,0.5350989481183779,0.08359588206021701,0.2895221361799919
2021-01-30 11:00:00,1499,0.0905832649911056,0.5255622270850404,0.04739279070410937,0.30070828456927573
2021-01-30 12:00:00,1995,0.08483118592639623,0.5202530742613016,0.03284778128151169,0.22404143246234579
2021-01-30 13:00:00,2099,0.18765533583451646,0.4862914898585737,0.09758077463394857,0.27772647309700765
2021-01-30 14:00:00,2227,0.16093043893362183,0.49567252905044634,0.07960000205318929,0.27555128765492554
2021-01-30 15:00:00,2172,0.1533920401096857,0.49638816268523883,0.07448771825924384,0.27732871326102215
2021-01-30 16:00:00,2891,0.15626463027498885,0.5187348802704187,0.06871571689616773,0.25852259505333575
2021-01-30 17:00:00,2582,0.16517968966001212,0.520088794081292,0.07766148065343208,0.2713071476343218
2021-01-30 18:00:00,2414,0.15245386682716283,0.5181856061717172,0.072173565245487,0.2672521531055991
2021-01-30 19:00:00,2495,0.14718526269109752,0.5354735997189972,0.07388010256174231,0.31009359827477084
2021-01-30 20:00:00,3128,0.17439124103601844,0.5260952761157482,0.07950507510586181,0.2731774228774941
2021-01-30 21:00:00,3037,0.14290444262615548,0.5098137478419846,0.06622400999748668,0.2643399289693722
2021-01-30 22:00:00,3872,0.12823177001856298,0.5151657369467142,0.057939017474668626,0.25576307942184334
2021-01-30 23:00:00,2814,0.16469435387060105,0.513912952399296,0.06840008750842079,0.24792827568452525
2021-01-31 00:00:00,2107,0.1611598554172455,0.5022557785691294,0.07146499003761128,0.25989167844130645
2021-01-31 01:00:00,1727,0.13164323639893216,0.49554945998730066,0.06393837580855323,0.27976239576394013
2021-01-31 02:00:00,1896,0.1413412044191588,0.528291917793838,0.07020749210335672,0.3091511681454111
2021-01-31 03:00:00,1440,0.11586842268358678,0.545961372418532,0.05532281951169586,0.3007800549217288
2021-01-31 04:00:00,1400,0.11657147142593241,0.48014216036485263,0.053939002880134826,0.27831969295725356
2021-01-31 05:00:00,1158,0.14190460201336422,0.511134022556787,0.06425868770416493,0.2791098103195773
2021-01-31 06:00:00,994,0.15858466282280925,0.5453000153318905,0.07066256422834523,0.2792829784030169
2021-01-31 07:00:00,939,0.1799812742812742,0.4901637423878805,0.09387062288661727,0.2965524727937803
2021-01-31 08:00:00,792,0.2269931776679562,0.5003140788654353,0.1227283687869811,0.30880629748153665
2021-01-31 09:00:00,624,0.167922908197822,0.5413049060182092,0.0967634975951806,0.35050832528307807
2021-01-31 10:00:00,641,0.19352663370520518,0.4913003962986602,0.10896390897749596,0.3075967698565525
2021-01-31 11:00:00,675,0.10295646330801782,0.511101048349777,0.05612136627378226,0.30966710576486484
2021-01-31 12:00:00,819,0.20256337226844248,0.5191682076156106,0.07943036172416092,0.23219491490209987
2021-01-31 13:00:00,782,0.17752209929510512,0.5048678753095596,0.0853471631226467,0.2710428497254847
2021-01-31 14:00:00,976,0.20860076946132228,0.5173648499947581,0.10616765504553231,0.2864692839485042
2021-01-31 15:00:00,1067,0.16458126381354232,0.520508826553676,0.07612365246645109,0.26330188884214056
2021-01-31 16:00:00,1877,0.20976471232286986,0.5142898224220163,0.097360346856217,0.26201639802691357
2021-01-31 17:00:00,2408,0.18805931127656592,0.5415949290093357,0.07716228436410891,0.2515036582918542
2021-01-31 18:00:00,6900,0.15592582445424089,0.5512511664560837,0.054036102041187854,0.213107593796142
2021-01-31 19:00:00,6405,0.15960893825849737,0.5448471255253435,0.0623332686869666,0.23562179074389208
2021-01-31 20:00:00,5583,0.17842921789636776,0.5408589497022571,0.07172196716495127,0.2430433920495898
2021-01-31 21:00:00,4270,0.17894918911503338,0.5455825437610258,0.07543525536465107,0.2553596449386668
2021-01-31 22:00:00,2931,0.18541395578212497,0.5429539090560288,0.08386246640664574,0.2732214925452483
2021-01-31 23:00:00,2425,0.19602187968543325,0.5230383406914009,0.09006713079153753,0.26599723833107203
2021-02-01 00:00:00,1982,0.14763335819888032,0.4952839323237191,0.06741579224046773,0.24902737576276504
2021-02-01 01:00:00,1826,0.16647346103749042,0.522874078176733,0.07906582681083422,0.2699807331762216
2021-02-01 02:00:00,1774,0.19557889881453416,0.5162834091792176,0.08000284011885096,0.23339906573460478
2021-02-01 03:00:00,1403,0.232347984766168,0.5152796303856513,0.11199044141083997,0.2673934924069584
2021-02-01 04:00:00,1950,0.21559962859228754,0.5284482029094577,0.09959686546418133,0.2850417579329802
2021-02-01 05:00:00,2021,0.18509574609774992,0.5427865307932613,0.08379897443910994,0.2778508543481904
2021-02-01 06:00:00,2866,0.16688167192082476,0.5000004873063524,0.07811482515442861,0.2812768698804246
2021-02-01 07:00:00,2139,0.18725524197385515,0.5262031316753111,0.09740016249189536,0.31193116047419234
2021-02-01 08:00:00,960,0.18306180333433617,0.5297051995779257,0.10320991879383938,0.33322700982350223
2021-02-01 09:00:00,933,0.1658187471913571,0.5137837346875948,0.09622766660453574,0.3338478970690739
2021-02-01 10:00:00,958,0.18566079218687892,0.5321938278728507,0.08921026922628583,0.3224294082516575
2021-02-01 11:00:00,943,0.2265287410964161,0.5191316959599027,0.13335726151273905,0.3301704873122115
2021-02-01 12:00:00,886,0.1710230773867132,0.5166747043309554,0.0965414597730822,0.3181741591164275
2021-02-01 13:00:00,1364,0.19966092451144576,0.5208473165839521,0.09378832949047136,0.2743035099985945
2021-02-01 14:00:00,1972,0.27466888282818364,0.531774679888411,0.16375785722538153,0.3541906109305777
2021-02-01 15:00:00,1472,0.21971085338763377,0.5490448647358865,0.10903764436110858,0.30335977638012585
2021-02-01 16:00:00,1505,0.15877854563958568,0.49466360937687703,0.07608138645230147,0.2849864864919668
2021-02-01 17:00:00,1347,0.16705614385827533,0.49916050921537847,0.08420716194482171,0.2791150453516886
2021-02-01 18:00:00,1470,0.1654201850275111,0.5380883337763134,0.0856881973178515,0.3060322356583779
2021-02-01 19:00:00,1630,0.183946182119243,0.5320353055726904,0.08237524178717126,0.2745424584220621
2021-02-01 20:00:00,1377,0.17053460297222534,0.5223070034232354,0.08205572704219129,0.27344886431574283
2021-02-01 21:00:00,1130,0.19025520486198738,0.5201054646963507,0.09213227075835655,0.27727663753084497
2021-02-01 22:00:00,1229,0.1856138980329082,0.5434885809073788,0.0894524809797148,0.28811442843282736
2021-02-01 23:00:00,1211,0.2091687901930633,0.5236015933091125,0.10324356951837099,0.28193931947413753
2021-02-02 00:00:00,1040,0.19352709656736508,0.5325006945803337,0.10189235826338304,0.3041965098603791
2021-02-02 01:00:00,1106,0.19300695908213542,0.5124103044469555,0.10000147346899553,0.29171332897086805
2021-02-02 02:00:00,1011,0.19645557263401697,0.532172314928752,0.09917001927928196,0.29735287620719236
2021-02-02 03:00:00,1376,0.18095069873326183,0.5156588490512174,0.09333487368289611,0.28553549416489665
2021-02-02 04:00:00,1025,0.20003123204729772,0.5442559447162842,0.0966817621561939,0.29109446740128536
2021-02-02 05:00:00,689,0.19762935933289918,0.5268444637218958,0.09133790431336444,0.2768896261278675
2021-02-02 06:00:00,641,0.21049427718745886,0.5279877998087872,0.10133203715807648,0.28074624803837045
2021-02-02 07:00:00,593,0.2784536152177665,0.5079914060876962,0.16006552718591782,0.3118472189215141
2021-02-02 08:00:00,573,0.22213614104571547,0.5156066730949904,0.1065346798892717,0.28147915316920397
2021-02-02 09:00:00,531,0.22384541842373767,0.51356239886106,0.11734346720788527,0.2926281474991795
2021-02-02 10:00:00,399,0.19900935803614386,0.5641113072883905,0.11144524050024056,0.3520054557479557
2021-02-02 11:00:00,432,0.177015076465431,0.5239415229290962,0.08882251167838352,0.31883985914902296
2021-02-02 12:00:00,495,0.2202761670410818,0.4955529965013793,0.10951583446110282,0.2813733115728171
2021-02-02 13:00:00,723,0.1413204540226279,0.5368721268810557,0.06930427382772797,0.2884686054883284
2021-02-02 14:00:00,991,0.1891991239537622,0.5535566548297641,0.10173416581312633,0.3285776233277231
2021-02-02 15:00:00,967,0.2042714963301768,0.541106149757784,0.10771212522007886,0.3210874135775356
2021-02-02 16:00:00,1109,0.18530494266048053,0.5074638057684642,0.08713744327486882,0.2730638573896974
2021-02-02 17:00:00,992,0.20777324762652222,0.5047989211448114,0.10467763871539254,0.28058620236221754
2021-02-02 18:00:00,959,0.21556116497462652,0.5053676345742611,0.09779821981399163,0.28151351456150114
2021-02-02 19:00:00,1098,0.23036419291318352,0.5037320897679943,0.11290259047316678,0.27561592804535195
2021-02-02 20:00:00,779,0.19735247042324872,0.5055456619919282,0.09851313399639854,0.27575217926832446
2021-02-02 21:00:00,829,0.17859769311344048,0.5051196445648053,0.09158856057099513,0.2879867656794818
2021-02-02 22:00:00,783,0.1822027073455644,0.5027914928882802,0.08066116714513212,0.2517904022470351
2021-02-02 23:00:00,844,0.20120553765886293,0.5271055472634887,0.0948279875371076,0.27947741252187996
2021-02-03 00:00:00,757,0.18127287748483412,0.5179484151333837,0.09003420326904552,0.2761817961093292
2021-02-03 01:00:00,847,0.1422121623289205,0.49560645700881023,0.0717428520405599,0.2796108070885526
2021-02-03 02:00:00,769,0.19494271372601277,0.5089675996609955,0.0927212907390782,0.26291698617965653
2021-02-03 03:00:00,792,0.2097087048695539,0.48957565062442077,0.08696839873307008,0.2336785186861476
2021-02-03 04:00:00,601,0.22881688758467408,0.5228596974179408,0.11718759627312256,0.29529930279272365
2021-02-03 05:00:00,483,0.24083725492307587,0.5330692811759759,0.11864776529298592,0.3122636230418094
2021-02-03 06:00:00,441,0.24995575000546577,0.535190529634974,0.11889787027287022,0.2863992563992564
2021-02-03 07:00:00,364,0.1815796308542787,0.5497564592873133,0.09410331234053859,0.31701284878611496
2021-02-03 08:00:00,378,0.1725174288628721,0.4994341723743127,0.11520078308935211,0.34993249577542307
2021-02-03 09:00:00,262,0.19511642113031002,0.5339916820737134,0.1113591281572989,0.3334191966118796
2021-02-03 10:00:00,243,0.23330260017760018,0.5417783523061299,0.10053924206548516,0.2693925508704514
2021-02-03 11:00:00,333,0.25424805319201876,0.5520436081853406,0.10803213981785412,0.256811495382924
2021-02-03 12:00:00,355,0.2491512836060707,0.542209482783012,0.11788701673978512,0.30931413447353034
2021-02-03 13:00:00,481,0.17125359657751982,0.5129305864307552,0.08866937487770062,0.2981246301843729
2021-02-03 14:00:00,493,0.21553250768466536,0.5264419753014012,0.10268546271825248,0.2860813711935654
2021-02-03 15:00:00,545,0.21134531253578873,0.5306150545515623,0.10613817457744457,0.30504521858581
2021-02-03 16:00:00,594,0.23491201412066076,0.5105103991949008,0.11535440852445966,0.27504635821435014
2021-02-03 17:00:00,753,0.19890060232930035,0.5465673997869145,0.09003205434488394,0.28161819475377137
2021-02-03 18:00:00,899,0.1980831684742974,0.5368765256332101,0.09303906398035182,0.27657275562922945
2021-02-03 19:00:00,701,0.20208231769845736,0.527584053688671,0.09256218048425845,0.28039432224013283
2021-02-03 20:00:00,2057,0.1786826974861165,0.5283399654875746,0.06512733833606116,0.22516170491806914
2021-02-03 21:00:00,4557,0.1635584416814471,0.5435985911047105,0.058975631671504374,0.22776925328081707
2021-02-03 22:00:00,1795,0.22943438195547713,0.5145180857877232,0.0946156892354158,0.25337295463262505
2021-02-03 23:00:00,1301,0.22056303066031444,0.5513035247552354,0.0967645202605076,0.2783331997548319
2021-02-04 00:00:00,1342,0.18195638948018633,0.5180728046943973,0.07872950556895712,0.2520614202969956
2021-02-04 01:00:00,1196,0.24638415370637592,0.5406547970547969,0.10459704638478223,0.25785946819699435
2021-02-04 02:00:00,1880,0.17879105687814892,0.5463226495400797,0.07573297073297085,0.2555264039350834
2021-02-04 03:00:00,1556,0.21489583106860763,0.5479900670214986,0.09922307509438154,0.29764607060532533
2021-02-04 04:00:00,2027,0.19942094889430667,0.5369868936760699,0.08135994639225734,0.250423310153879
2021-02-04 05:00:00,3050,0.20372687203306616,0.5629671326708353,0.08281779960813426,0.25760217007616026
2021-02-04 06:00:00,1227,0.20231290922862688,0.5188638123473078,0.08899335385908537,0.26775036408703756
2021-02-04 07:00:00,3460,0.17211230005133377,0.5588231395774255,0.058776799937177056,0.20767834636766513
2021-02-04 08:00:00,8848,0.17688899517078605,0.5552332582733405,0.06837980632887507,0.23903232979265185
2021-02-04 09:00:00,3630,0.18881078155055148,0.5406696618196618,0.08329260878480514,0.26941982019971866
2021-02-04 10:00:00,2807,0.18166366944742182,0.5150333849268031,0.07941040600102646,0.25165245095185873
2021-02-04 11:00:00,2740,0.21338359522141212,0.5396350780580609,0.09798557388271635,0.2778860817572174
2021-02-04 12:00:00,2927,0.20333728031767104,0.45172223726247607,0.08015076629644834,0.2585476690459283
2021-02-04 13:00:00,2830,0.23967844887920223,0.48547595149705103,0.09968543081775137,0.25722324374075217
2021-02-04 14:00:00,2882,0.20805159780482335,0.4837866298733951,0.08576595122273303,0.2551888694810905
2021-02-04 15:00:00,2408,0.18180042288423967,0.5373879767972112,0.08243659364871887,0.26940070588518794
2021-02-04 16:00:00,2056,0.1608696652374114,0.5259387760696049,0.07751083069356482,0.27965814155765195
2021-02-04 17:00:00,2069,0.19276273634453808,0.5313390574517836,0.08116325740822655,0.2546479445620312
2021-02-04 18:00:00,2181,0.16612768067785083,0.5131748044232687,0.07290421881007099,0.2529601678841189
2021-02-04 19:00:00,1610,0.14757355802863253,0.5309693147623477,0.06339760052910053,0.25911302560402566
2021-02-04 20:00:00,1620,0.19351351637805922,0.5393972352103799,0.08227125510200367,0.2596602075206295
2021-02-04 21:00:00,1731,0.17415305980538923,0.5165196635927517,0.073040123550765,0.24187135231695595
2021-02-04 22:00:00,1850,0.21616906393021382,0.522284578731814,0.09954578095908563,0.26413987135052575
2021-02-04 23:00:00,2719,0.19257262016761667,0.5314152486440797,0.080880500470399,0.2500067192484648
2021-02-05 00:00:00,2452,0.1667351984204231,0.5192549898715051,0.07865185622458341,0.2743134946492901
2021-02-05 01:00:00,3349,0.1959118840682871,0.5108738805568067,0.07771220836622442,0.22681872138271544
2021-02-05 02:00:00,4483,0.10600474042032752,0.5606584463458313,0.04932397227759719,0.28401388698959434
2021-02-05 03:00:00,2168,0.17287649614014028,0.525927246548125,0.08397421591299858,0.28575180499450575
2021-02-05 04:00:00,1436,0.182824947461998,0.5294384855447872,0.0926100170549859,0.2917691566626731
2021-02-05 05:00:00,1209,0.21796809595520952,0.5173825263142808,0.1074334619291429,0.28024886842023544
